date,hour,depth,value,variable
2018-07-06,0,0,30.796488333333333,temperature
2018-07-06,0,1,28.502536666666668,temperature
2018-07-06,0,2,23.622726666666665,temperature
2018-07-06,0,3,18.65389,temperature
2018-07-06,0,4,12.991556666666668,temperature
2018-07-06,0,5,11.151565,temperature
2018-07-06,0,6,11.166805,temperature
2018-07-06,0,7,11.167291666666667,temperature
2018-07-06,0,8,11.161253333333333,temperature
2018-07-06,0,9,11.160218333333333,temperature
2018-07-07,0,0,29.231316666666668,temperature
2018-07-07,0,1,29.161986666666667,temperature
2018-07-07,0,2,24.286846666666666,temperature
2018-07-07,0,3,18.218933333333332,temperature
2018-07-07,0,4,13.767386666666667,temperature
2018-07-07,0,5,11.21561,temperature
2018-07-07,0,6,11.205166666666667,temperature
2018-07-07,0,7,11.206724999999999,temperature
2018-07-07,0,8,11.190026666666666,temperature
2018-07-07,0,9,11.185900833333333,temperature
2018-07-08,0,0,28.90511,temperature
2018-07-08,0,1,27.888498333333335,temperature
2018-07-08,0,2,24.612475,temperature
2018-07-08,0,3,18.06134,temperature
2018-07-08,0,4,13.579366666666667,temperature
2018-07-08,0,5,11.25798,temperature
2018-07-08,0,6,11.229366666666667,temperature
2018-07-08,0,7,11.229308333333334,temperature
2018-07-08,0,8,11.220436666666666,temperature
2018-07-08,0,9,11.217168333333333,temperature
2018-07-09,0,0,28.873269999999998,temperature
2018-07-09,0,1,26.907313333333335,temperature
2018-07-09,0,2,25.175546666666666,temperature
2018-07-09,0,3,18.472056666666667,temperature
2018-07-09,0,4,13.407586666666667,temperature
2018-07-09,0,5,11.310381666666666,temperature
2018-07-09,0,6,11.2564,temperature
2018-07-09,0,7,11.254593333333332,temperature
2018-07-09,0,8,11.244638333333334,temperature
2018-07-09,0,9,11.240161666666665,temperature
2018-07-10,0,0,29.378,temperature
2018-07-10,0,1,26.152686666666668,temperature
2018-07-10,0,2,25.334813333333333,temperature
2018-07-10,0,3,18.60409166666667,temperature
2018-07-10,0,4,13.495356666666668,temperature
2018-07-10,0,5,11.310584166666667,temperature
2018-07-10,0,6,11.28204,temperature
2018-07-10,0,7,11.282399999999999,temperature
2018-07-10,0,8,11.271875,temperature
2018-07-10,0,9,11.2740625,temperature
2018-07-11,0,0,29.65543,temperature
2018-07-11,0,1,26.344293333333333,temperature
2018-07-11,0,2,25.51653,temperature
2018-07-11,0,3,18.819975,temperature
2018-07-11,0,4,13.553966666666666,temperature
2018-07-11,0,5,11.348534166666667,temperature
2018-07-11,0,6,11.324351666666667,temperature
2018-07-11,0,7,11.31337,temperature
2018-07-11,0,8,11.301481666666668,temperature
2018-07-11,0,9,11.300527500000001,temperature
2018-07-12,0,0,29.605595,temperature
2018-07-12,0,1,27.239788333333333,temperature
2018-07-12,0,2,24.997411666666665,temperature
2018-07-12,0,3,18.837608333333332,temperature
2018-07-12,0,4,14.066768333333332,temperature
2018-07-12,0,5,11.412145,temperature
2018-07-12,0,6,11.353521666666666,temperature
2018-07-12,0,7,11.352011666666666,temperature
2018-07-12,0,8,11.333763333333334,temperature
2018-07-12,0,9,11.3266975,temperature
2018-07-13,0,0,29.609661666666668,temperature
2018-07-13,0,1,27.880143333333333,temperature
2018-07-13,0,2,25.498916666666666,temperature
2018-07-13,0,3,19.076203333333332,temperature
2018-07-13,0,4,13.744005,temperature
2018-07-13,0,5,11.380466666666667,temperature
2018-07-13,0,6,11.365691666666667,temperature
2018-07-13,0,7,11.368091666666666,temperature
2018-07-13,0,8,11.354980000000001,temperature
2018-07-13,0,9,11.352971666666665,temperature
2018-07-14,0,0,28.73130666666667,temperature
2018-07-14,0,1,28.04085166666667,temperature
2018-07-14,0,2,26.47753,temperature
2018-07-14,0,3,18.71385666666667,temperature
2018-07-14,0,4,14.173566666666666,temperature
2018-07-14,0,5,11.471159166666666,temperature
2018-07-14,0,6,11.40682,temperature
2018-07-14,0,7,11.396408333333333,temperature
2018-07-14,0,8,11.382788333333334,temperature
2018-07-14,0,9,11.385139166666667,temperature
2018-07-15,0,0,28.847818333333333,temperature
2018-07-15,0,1,27.615579999999998,temperature
2018-07-15,0,2,26.162588333333332,temperature
2018-07-15,0,3,19.236513333333335,temperature
2018-07-15,0,4,13.985818333333333,temperature
2018-07-15,0,5,11.452234166666667,temperature
2018-07-15,0,6,11.429283333333334,temperature
2018-07-15,0,7,11.423278333333334,temperature
2018-07-15,0,8,11.410733333333333,temperature
2018-07-15,0,9,11.412570833333334,temperature
2018-07-16,0,0,29.271266666666666,temperature
2018-07-16,0,1,27.390613333333334,temperature
2018-07-16,0,2,26.123163333333334,temperature
2018-07-16,0,3,19.300515,temperature
2018-07-16,0,4,14.073623333333334,temperature
2018-07-16,0,5,11.479575833333332,temperature
2018-07-16,0,6,11.452598333333333,temperature
2018-07-16,0,7,11.448266666666667,temperature
2018-07-16,0,8,11.440288333333333,temperature
2018-07-16,0,9,11.438815,temperature
2018-07-17,0,0,28.631083333333333,temperature
2018-07-17,0,1,27.869028333333333,temperature
2018-07-17,0,2,26.77335,temperature
2018-07-17,0,3,18.741313333333334,temperature
2018-07-17,0,4,14.271656666666667,temperature
2018-07-17,0,5,11.523324166666667,temperature
2018-07-17,0,6,11.482625,temperature
2018-07-17,0,7,11.481328333333334,temperature
2018-07-17,0,8,11.46558,temperature
2018-07-17,0,9,11.46276,temperature
2018-07-18,0,0,29.579253333333334,temperature
2018-07-18,0,1,28.118401666666667,temperature
2018-07-18,0,2,25.97439,temperature
2018-07-18,0,3,19.538776666666667,temperature
2018-07-18,0,4,14.347895,temperature
2018-07-18,0,5,11.534586666666666,temperature
2018-07-18,0,6,11.509561666666666,temperature
2018-07-18,0,7,11.502005,temperature
2018-07-18,0,8,11.48767,temperature
2018-07-18,0,9,11.488158333333335,temperature
2018-07-19,0,0,29.324183333333334,temperature
2018-07-19,0,1,28.826136666666667,temperature
2018-07-19,0,2,25.784531666666666,temperature
2018-07-19,0,3,19.77039,temperature
2018-07-19,0,4,14.216481666666667,temperature
2018-07-19,0,5,11.612970833333332,temperature
2018-07-19,0,6,11.532531666666667,temperature
2018-07-19,0,7,11.527648333333333,temperature
2018-07-19,0,8,11.511519999999999,temperature
2018-07-19,0,9,11.511014166666666,temperature
2018-07-20,0,0,28.281019999999998,temperature
2018-07-20,0,1,27.623931666666667,temperature
2018-07-20,0,2,26.75759,temperature
2018-07-20,0,3,18.913516666666666,temperature
2018-07-20,0,4,14.597106666666667,temperature
2018-07-20,0,5,11.601841666666665,temperature
2018-07-20,0,6,11.564473333333334,temperature
2018-07-20,0,7,11.557196666666666,temperature
2018-07-20,0,8,11.546245,temperature
2018-07-20,0,9,11.551295833333334,temperature
2018-07-21,0,0,27.306005,temperature
2018-07-21,0,1,27.120025,temperature
2018-07-21,0,2,26.39759,temperature
2018-07-21,0,3,19.333268333333333,temperature
2018-07-21,0,4,14.602508333333333,temperature
2018-07-21,0,5,11.658299166666666,temperature
2018-07-21,0,6,11.62205,temperature
2018-07-21,0,7,11.613911666666667,temperature
2018-07-21,0,8,11.597909999999999,temperature
2018-07-21,0,9,11.598626666666668,temperature
2018-07-22,0,0,27.29855166666667,temperature
2018-07-22,0,1,26.879565,temperature
2018-07-22,0,2,26.01066,temperature
2018-07-22,0,3,19.823523333333334,temperature
2018-07-22,0,4,14.553015,temperature
2018-07-22,0,5,11.678785000000001,temperature
2018-07-22,0,6,11.667333333333334,temperature
2018-07-22,0,7,11.662618333333334,temperature
2018-07-22,0,8,11.650776666666665,temperature
2018-07-22,0,9,11.648469166666667,temperature
2018-07-23,0,0,26.13628,temperature
2018-07-23,0,1,26.132388333333335,temperature
2018-07-23,0,2,25.661706666666667,temperature
2018-07-23,0,3,19.59864333333333,temperature
2018-07-23,0,4,14.567205,temperature
2018-07-23,0,5,11.7055225,temperature
2018-07-23,0,6,11.704828333333333,temperature
2018-07-23,0,7,11.705128333333333,temperature
2018-07-23,0,8,11.695668333333334,temperature
2018-07-23,0,9,11.694645,temperature
2018-07-24,0,0,26.077538333333333,temperature
2018-07-24,0,1,25.330646666666667,temperature
2018-07-24,0,2,25.050016666666668,temperature
2018-07-24,0,3,20.015071666666667,temperature
2018-07-24,0,4,14.530116666666666,temperature
2018-07-24,0,5,11.74651,temperature
2018-07-24,0,6,11.742803333333335,temperature
2018-07-24,0,7,11.740665,temperature
2018-07-24,0,8,11.731456666666666,temperature
2018-07-24,0,9,11.7358775,temperature
2018-07-25,0,0,25.90801,temperature
2018-07-25,0,1,25.386078333333334,temperature
2018-07-25,0,2,25.016869999999997,temperature
2018-07-25,0,3,19.644398333333335,temperature
2018-07-25,0,4,14.664021666666667,temperature
2018-07-25,0,5,11.798151666666667,temperature
2018-07-25,0,6,11.787985,temperature
2018-07-25,0,7,11.785499999999999,temperature
2018-07-25,0,8,11.772781666666667,temperature
2018-07-25,0,9,11.773825,temperature
2018-07-26,0,0,25.592431666666666,temperature
2018-07-26,0,1,25.58172666666667,temperature
2018-07-26,0,2,24.533095,temperature
2018-07-26,0,3,19.778675,temperature
2018-07-26,0,4,14.814491666666667,temperature
2018-07-26,0,5,11.835944166666668,temperature
2018-07-26,0,6,11.822573333333333,temperature
2018-07-26,0,7,11.817678333333333,temperature
2018-07-26,0,8,11.803905,temperature
2018-07-26,0,9,11.802340833333332,temperature
2018-07-27,0,0,28.463273333333333,temperature
2018-07-27,0,1,24.872855,temperature
2018-07-27,0,2,24.262115,temperature
2018-07-27,0,3,20.791161666666667,temperature
2018-07-27,0,4,14.003074999999999,temperature
2018-07-27,0,5,11.867989166666668,temperature
2018-07-27,0,6,11.858286666666666,temperature
2018-07-27,0,7,11.852343333333334,temperature
2018-07-27,0,8,11.833718333333334,temperature
2018-07-27,0,9,11.833169999999999,temperature
2018-07-28,0,0,29.16403,temperature
2018-07-28,0,1,25.80696,temperature
2018-07-28,0,2,24.63458,temperature
2018-07-28,0,3,19.961623333333335,temperature
2018-07-28,0,4,14.295351666666667,temperature
2018-07-28,0,5,11.880666666666666,temperature
2018-07-28,0,6,11.881475,temperature
2018-07-28,0,7,11.879298333333333,temperature
2018-07-28,0,8,11.86709,temperature
2018-07-28,0,9,11.874049166666666,temperature
2018-07-29,0,0,28.508853333333334,temperature
2018-07-29,0,1,26.246131666666667,temperature
2018-07-29,0,2,24.52389,temperature
2018-07-29,0,3,20.635855,temperature
2018-07-29,0,4,14.099771666666665,temperature
2018-07-29,0,5,11.909393333333334,temperature
2018-07-29,0,6,11.921476666666667,temperature
2018-07-29,0,7,11.919626666666666,temperature
2018-07-29,0,8,11.905176666666666,temperature
2018-07-29,0,9,11.903840833333334,temperature
2018-07-30,0,0,27.661733333333334,temperature
2018-07-30,0,1,25.985905,temperature
2018-07-30,0,2,24.705473333333334,temperature
2018-07-30,0,3,19.384811666666668,temperature
2018-07-30,0,4,14.912291666666667,temperature
2018-07-30,0,5,12.022944166666667,temperature
2018-07-30,0,6,11.949136666666668,temperature
2018-07-30,0,7,11.942891666666666,temperature
2018-07-30,0,8,11.93215,temperature
2018-07-30,0,9,11.929345000000001,temperature
2018-07-31,0,0,26.692903333333334,temperature
2018-07-31,0,1,26.631103333333332,temperature
2018-07-31,0,2,25.061783333333334,temperature
2018-07-31,0,3,19.853748333333332,temperature
2018-07-31,0,4,14.56697,temperature
2018-07-31,0,5,11.994196666666667,temperature
2018-07-31,0,6,11.960825,temperature
2018-07-31,0,7,11.95074,temperature
2018-07-31,0,8,11.91981,temperature
2018-07-31,0,9,11.8635525,temperature
2018-08-01,0,0,25.72215166666667,temperature
2018-08-01,0,1,25.511361666666666,temperature
2018-08-01,0,2,24.579711666666668,temperature
2018-08-01,0,3,20.654881666666668,temperature
2018-08-01,0,4,14.244878333333332,temperature
2018-08-01,0,5,11.982744166666667,temperature
2018-08-01,0,6,11.956698333333334,temperature
2018-08-01,0,7,11.931046666666667,temperature
2018-08-01,0,8,11.909285,temperature
2018-08-01,0,9,11.793665833333332,temperature
2018-08-02,0,0,26.09357,temperature
2018-08-02,0,1,25.899096666666665,temperature
2018-08-02,0,2,24.89306,temperature
2018-08-02,0,3,19.933541666666667,temperature
2018-08-02,0,4,14.329076666666667,temperature
2018-08-02,0,5,12.063315,temperature
2018-08-02,0,6,11.958033333333333,temperature
2018-08-02,0,7,11.911986666666667,temperature
2018-08-02,0,8,11.843045,temperature
2018-08-02,0,9,11.7558075,temperature
2018-08-03,0,0,25.489771666666666,temperature
2018-08-03,0,1,25.462801666666667,temperature
2018-08-03,0,2,24.650206666666666,temperature
2018-08-03,0,3,20.078876666666666,temperature
2018-08-03,0,4,14.520378333333333,temperature
2018-08-03,0,5,12.046289999999999,temperature
2018-08-03,0,6,11.957575,temperature
2018-08-03,0,7,11.892186666666667,temperature
2018-08-03,0,8,11.807525,temperature
2018-08-03,0,9,11.7500425,temperature
2018-08-04,0,0,24.969955,temperature
2018-08-04,0,1,24.902328333333333,temperature
2018-08-04,0,2,24.106968333333334,temperature
2018-08-04,0,3,20.458936666666666,temperature
2018-08-04,0,4,14.84844,temperature
2018-08-04,0,5,12.121650833333334,temperature
2018-08-04,0,6,11.954046666666667,temperature
2018-08-04,0,7,11.874566666666666,temperature
2018-08-04,0,8,11.800975,temperature
2018-08-04,0,9,11.77763,temperature
2018-08-05,0,0,28.993625,temperature
2018-08-05,0,1,24.621791666666667,temperature
2018-08-05,0,2,23.890821666666668,temperature
2018-08-05,0,3,20.793963333333334,temperature
2018-08-05,0,4,14.362256666666667,temperature
2018-08-05,0,5,12.164371666666668,temperature
2018-08-05,0,6,11.963876666666666,temperature
2018-08-05,0,7,11.859303333333333,temperature
2018-08-05,0,8,11.773778333333333,temperature
2018-08-05,0,9,11.7475475,temperature
2018-08-06,0,0,29.741643333333336,temperature
2018-08-06,0,1,25.125045,temperature
2018-08-06,0,2,24.318776666666665,temperature
2018-08-06,0,3,20.55318833333333,temperature
2018-08-06,0,4,14.380980000000001,temperature
2018-08-06,0,5,12.208385833333333,temperature
2018-08-06,0,6,11.970866666666666,temperature
2018-08-06,0,7,11.846435,temperature
2018-08-06,0,8,11.767846666666667,temperature
2018-08-06,0,9,11.708244166666667,temperature
2018-08-07,0,0,29.234355,temperature
2018-08-07,0,1,25.716695,temperature
2018-08-07,0,1.6,26.383499999999998,temperature
2018-08-07,0,2,24.5443,temperature
2018-08-07,0,3,20.455138333333334,temperature
2018-08-07,0,4,14.522653333333333,temperature
2018-08-07,0,5,12.163051666666668,temperature
2018-08-07,0,6,11.924963333333334,temperature
2018-08-07,0,7,11.803851666666667,temperature
2018-08-07,0,8,11.787046666666667,temperature
2018-08-07,0,9,11.723970000000001,temperature
2018-08-08,0,0,28.926165,temperature
2018-08-08,0,1,26.76595,temperature
2018-08-08,0,1.6,27.812666666666665,temperature
2018-08-08,0,2,24.431166666666666,temperature
2018-08-08,0,3,20.178916666666666,temperature
2018-08-08,0,4,15.120741666666667,temperature
2018-08-08,0,5,12.3730225,temperature
2018-08-08,0,6,11.980903333333334,temperature
2018-08-08,0,7,11.831786666666668,temperature
2018-08-08,0,8,11.807866666666666,temperature
2018-08-08,0,9,11.7208875,temperature
2018-08-09,0,0,28.430123333333334,temperature
2018-08-09,0,1,26.440976666666664,temperature
2018-08-09,0,1.6,26.928666666666665,temperature
2018-08-09,0,2,24.427385,temperature
2018-08-09,0,3,20.719945,temperature
2018-08-09,0,4,15.069903333333334,temperature
2018-08-09,0,5,12.234810833333333,temperature
2018-08-09,0,6,11.960656666666667,temperature
2018-08-09,0,7,11.809031666666666,temperature
2018-08-09,0,8,11.76543,temperature
2018-08-09,0,9,11.722734166666667,temperature
2018-08-10,0,0,29.21526,temperature
2018-08-10,0,1,27.239236666666667,temperature
2018-08-10,0,1.6,28.333166666666667,temperature
2018-08-10,0,2,24.50692666666667,temperature
2018-08-10,0,3,20.452393333333333,temperature
2018-08-10,0,4,14.638543333333335,temperature
2018-08-10,0,5,12.3487175,temperature
2018-08-10,0,6,11.983425,temperature
2018-08-10,0,7,11.7972,temperature
2018-08-10,0,8,11.725966666666666,temperature
2018-08-10,0,9,11.685925833333334,temperature
2018-08-11,0,0,28.846021666666665,temperature
2018-08-11,0,1,26.471449999999997,temperature
2018-08-11,0,1.6,26.9185,temperature
2018-08-11,0,2,25.174116666666666,temperature
2018-08-11,0,3,20.686995,temperature
2018-08-11,0,4,14.787568333333333,temperature
2018-08-11,0,5,12.493831666666667,temperature
2018-08-11,0,6,11.961796666666666,temperature
2018-08-11,0,7,11.877751666666667,temperature
2018-08-11,0,8,11.864258333333334,temperature
2018-08-11,0,9,11.871310833333332,temperature
2018-08-12,0,0,28.432000000000002,temperature
2018-08-12,0,1,26.984973333333333,temperature
2018-08-12,0,1.6,27.449,temperature
2018-08-12,0,2,25.71762,temperature
2018-08-12,0,3,20.651925,temperature
2018-08-12,0,4,14.554893333333334,temperature
2018-08-12,0,5,12.461843333333334,temperature
2018-08-12,0,6,11.984111666666667,temperature
2018-08-12,0,7,11.967138333333333,temperature
2018-08-12,0,8,11.946528333333333,temperature
2018-08-12,0,9,11.951384166666667,temperature
2018-08-13,0,0,27.002608333333335,temperature
2018-08-13,0,1,26.784626666666668,temperature
2018-08-13,0,1.6,26.993666666666666,temperature
2018-08-13,0,2,25.46328,temperature
2018-08-13,0,3,20.152525,temperature
2018-08-13,0,4,15.618871666666667,temperature
2018-08-13,0,5,12.573448333333333,temperature
2018-08-13,0,6,12.057155,temperature
2018-08-13,0,7,12.043238333333333,temperature
2018-08-13,0,8,12.031396666666668,temperature
2018-08-13,0,9,12.037476666666667,temperature
2018-08-14,0,0,27.22408,temperature
2018-08-14,0,1,26.48070166666667,temperature
2018-08-14,0,1.6,27.047166666666666,temperature
2018-08-14,0,2,25.150644999999997,temperature
2018-08-14,0,3,21.221995,temperature
2018-08-14,0,4,14.900293333333334,temperature
2018-08-14,0,5,12.425053333333333,temperature
2018-08-14,0,6,12.0935,temperature
2018-08-14,0,7,12.087415,temperature
2018-08-14,0,8,12.069098333333333,temperature
2018-08-14,0,9,12.0442675,temperature
2018-08-15,0,1.6,25.980666666666668,temperature
2018-08-15,0,5,12.453568,temperature
2018-08-15,0,9,11.949528333333333,temperature
2018-08-16,0,1.6,25.811166666666665,temperature
2018-08-16,0,5,12.622818333333333,temperature
2018-08-16,0,9,12.057823333333333,temperature
2018-08-17,0,1.6,26.576,temperature
2018-08-17,0,9,11.993388333333334,temperature
2018-08-18,0,1.6,27.112833333333334,temperature
2018-08-18,0,9,11.96329,temperature
2018-08-19,0,1.6,26.594333333333335,temperature
2018-08-19,0,9,11.928455,temperature
2018-08-20,0,1.6,26.216833333333334,temperature
2018-08-20,0,9,11.933956666666667,temperature
2018-08-21,0,5,12.675761666666666,temperature
2018-08-21,0,9,11.94972,temperature
2018-08-22,0,5,12.682625,temperature
2018-08-22,0,9,11.92552,temperature
2018-08-23,0,5,12.63101,temperature
2018-08-23,0,9,11.896336666666667,temperature
2018-08-24,0,5,12.583923333333333,temperature
2018-08-24,0,9,11.899768333333332,temperature
2018-08-25,0,0,25.135463333333334,temperature
2018-08-25,0,1,24.75742,temperature
2018-08-25,0,2,23.949336666666667,temperature
2018-08-25,0,3,22.113311666666668,temperature
2018-08-25,0,4,15.758718333333334,temperature
2018-08-25,0,5,12.986918333333334,temperature
2018-08-25,0,6,12.181413333333333,temperature
2018-08-25,0,7,12.048778333333333,temperature
2018-08-25,0,8,11.903461666666667,temperature
2018-08-25,0,9,11.898596666666666,temperature
2018-08-26,0,0,25.808062,temperature
2018-08-26,0,1,24.574151999999998,temperature
2018-08-26,0,2,23.879552,temperature
2018-08-26,0,3,21.599946,temperature
2018-08-26,0,4,16.282026,temperature
2018-08-26,0,5,12.87561,temperature
2018-08-26,0,6,12.137746,temperature
2018-08-26,0,7,12.047042,temperature
2018-08-26,0,8,11.904664,temperature
2018-08-26,0,9,11.819381,temperature
2018-08-27,0,0,26.378918,temperature
2018-08-27,0,1,24.288872,temperature
2018-08-27,0,2,23.590198,temperature
2018-08-27,0,3,22.004784,temperature
2018-08-27,0,4,16.08715,temperature
2018-08-27,0,5,12.94781,temperature
2018-08-27,0,6,12.185882,temperature
2018-08-27,0,7,12.060608,temperature
2018-08-27,0,8,11.910858,temperature
2018-08-27,0,9,11.856043,temperature
2018-08-28,0,0,27.520643333333332,temperature
2018-08-28,0,1,24.4747,temperature
2018-08-28,0,1.6,25.007833333333334,temperature
2018-08-28,0,2,24.038313333333335,temperature
2018-08-28,0,3,22.429668333333332,temperature
2018-08-28,0,4,15.773315,temperature
2018-08-28,0,5,12.727745833333334,temperature
2018-08-28,0,6,12.163435,temperature
2018-08-28,0,7,12.056666666666667,temperature
2018-08-28,0,8,11.871655,temperature
2018-08-28,0,9,11.8360425,temperature
2018-08-29,0,0,28.938041666666667,temperature
2018-08-29,0,1,25.127233333333333,temperature
2018-08-29,0,1.6,25.5635,temperature
2018-08-29,0,2,24.197403333333334,temperature
2018-08-29,0,3,21.886053333333333,temperature
2018-08-29,0,4,16.271413333333335,temperature
2018-08-29,0,5,12.812204999999999,temperature
2018-08-29,0,6,12.071183333333334,temperature
2018-08-29,0,7,12.092061666666666,temperature
2018-08-29,0,8,11.886245,temperature
2018-08-29,0,9,11.810361666666665,temperature
2018-08-30,0,0,29.007078333333332,temperature
2018-08-30,0,1,25.741723333333333,temperature
2018-08-30,0,1.6,26.08416666666667,temperature
2018-08-30,0,2,24.335523333333335,temperature
2018-08-30,0,3,21.689329999999998,temperature
2018-08-30,0,4,16.32225,temperature
2018-08-30,0,5,13.102270833333332,temperature
2018-08-30,0,6,12.215161666666667,temperature
2018-08-30,0,7,12.064843333333334,temperature
2018-08-30,0,8,11.843903333333333,temperature
2018-08-30,0,9,11.812733333333334,temperature
2018-08-31,0,0,28.532115,temperature
2018-08-31,0,1,25.773411666666668,temperature
2018-08-31,0,1.6,26.4775,temperature
2018-08-31,0,2,24.573195,temperature
2018-08-31,0,3,21.70182833333333,temperature
2018-08-31,0,4,16.658721666666665,temperature
2018-08-31,0,5,12.851368333333333,temperature
2018-08-31,0,6,12.120403333333334,temperature
2018-08-31,0,7,11.902135,temperature
2018-08-31,0,8,11.863096666666667,temperature
2018-08-31,0,9,11.867648333333333,temperature
2018-09-01,0,0,27.795885,temperature
2018-09-01,0,1,26.324856666666665,temperature
2018-09-01,0,1.6,26.7435,temperature
2018-09-01,0,2,24.846238333333332,temperature
2018-09-01,0,3,21.022516666666668,temperature
2018-09-01,0,4,16.746508333333335,temperature
2018-09-01,0,5,12.878444166666666,temperature
2018-09-01,0,6,12.004998333333333,temperature
2018-09-01,0,7,11.956106666666667,temperature
2018-09-01,0,8,11.93892,temperature
2018-09-01,0,9,11.944863333333334,temperature
2018-09-02,0,0,26.92184,temperature
2018-09-02,0,1,26.69775,temperature
2018-09-02,0,1.6,26.875666666666667,temperature
2018-09-02,0,2,24.627593333333333,temperature
2018-09-02,0,3,21.11009,temperature
2018-09-02,0,4,17.00269,temperature
2018-09-02,0,5,12.966619166666668,temperature
2018-09-02,0,6,12.07789,temperature
2018-09-02,0,7,12.011385,temperature
2018-09-02,0,8,11.996765,temperature
2018-09-02,0,9,12.0121125,temperature
2018-09-03,0,0,29.12135,temperature
2018-09-03,0,1,26.063668333333332,temperature
2018-09-03,0,1.6,26.3935,temperature
2018-09-03,0,2,24.737363333333334,temperature
2018-09-03,0,3,22.12868,temperature
2018-09-03,0,4,16.368773333333333,temperature
2018-09-03,0,5,13.047279166666666,temperature
2018-09-03,0,6,12.153401666666667,temperature
2018-09-03,0,7,12.026573333333333,temperature
2018-09-03,0,8,12.038733333333333,temperature
2018-09-03,0,9,11.9677375,temperature
2018-09-04,0,0,28.979523333333333,temperature
2018-09-04,0,1,26.586196666666666,temperature
2018-09-04,0,1.6,27.3444,temperature
2018-09-04,0,2,25.183320000000002,temperature
2018-09-04,0,3,21.45602,temperature
2018-09-04,0,4,16.844263333333334,temperature
2018-09-04,0,5,13.101901666666667,temperature
2018-09-04,0,6,12.089598333333333,temperature
2018-09-04,0,7,12.041493333333333,temperature
2018-09-04,0,8,12.023173333333332,temperature
2018-09-04,0,9,12.030907500000001,temperature
2018-09-05,0,0,29.619301666666665,temperature
2018-09-05,0,1,26.509745,temperature
2018-09-05,0,1.6,26.807166666666667,temperature
2018-09-05,0,2,25.41424333333333,temperature
2018-09-05,0,3,21.817708333333332,temperature
2018-09-05,0,4,16.780765000000002,temperature
2018-09-05,0,5,13.065225,temperature
2018-09-05,0,6,12.13598,temperature
2018-09-05,0,7,12.089516666666666,temperature
2018-09-05,0,8,12.070596666666667,temperature
2018-09-05,0,9,12.076789999999999,temperature
2018-09-06,0,0,28.322041666666667,temperature
2018-09-06,0,1,26.959690000000002,temperature
2018-09-06,0,1.6,27.4638,temperature
2018-09-06,0,2,25.486851666666666,temperature
2018-09-06,0,3,21.864988333333333,temperature
2018-09-06,0,4,16.496901666666666,temperature
2018-09-06,0,5,12.795997499999999,temperature
2018-09-06,0,6,12.132083333333334,temperature
2018-09-06,0,7,12.13147,temperature
2018-09-06,0,8,12.109533333333333,temperature
2018-09-06,0,9,12.112348333333333,temperature
2018-09-07,0,0,29.620071666666668,temperature
2018-09-07,0,1,26.843631666666667,temperature
2018-09-07,0,1.6,27.104333333333333,temperature
2018-09-07,0,2,25.482151666666667,temperature
2018-09-07,0,3,21.964435,temperature
2018-09-07,0,4,16.829013333333332,temperature
2018-09-07,0,5,12.882438333333333,temperature
2018-09-07,0,6,12.171966666666666,temperature
2018-09-07,0,7,12.164936666666666,temperature
2018-09-07,0,8,12.147343333333334,temperature
2018-09-07,0,9,12.15104,temperature
2018-09-08,0,0,27.99151833333333,temperature
2018-09-08,0,1,27.75621,temperature
2018-09-08,0,1.6,28.016,temperature
2018-09-08,0,2,26.20867,temperature
2018-09-08,0,3,21.17494333333333,temperature
2018-09-08,0,4,17.334486666666667,temperature
2018-09-08,0,5,12.89711,temperature
2018-09-08,0,6,12.207901666666666,temperature
2018-09-08,0,7,12.205541666666667,temperature
2018-09-08,0,8,12.189411666666667,temperature
2018-09-08,0,9,12.19433,temperature
2018-09-09,0,0,26.940911666666665,temperature
2018-09-09,0,1,26.966633333333334,temperature
2018-09-09,0,1.6,27.023666666666667,temperature
2018-09-09,0,2,26.879745,temperature
2018-09-09,0,3,22.249938333333333,temperature
2018-09-09,0,4,17.270096666666667,temperature
2018-09-09,0,5,12.979564166666666,temperature
2018-09-09,0,6,12.245453333333334,temperature
2018-09-09,0,7,12.235198333333333,temperature
2018-09-09,0,8,12.220428333333333,temperature
2018-09-09,0,9,12.230350000000001,temperature
2018-09-10,0,0,25.012923333333333,temperature
2018-09-10,0,1,25.01146333333333,temperature
2018-09-10,0,1.6,25.065333333333335,temperature
2018-09-10,0,2,24.981075,temperature
2018-09-10,0,3,21.829761666666666,temperature
2018-09-10,0,4,16.875436666666666,temperature
2018-09-10,0,5,12.837389166666668,temperature
2018-09-10,0,6,12.274416666666667,temperature
2018-09-10,0,7,12.272713333333334,temperature
2018-09-10,0,8,12.256499999999999,temperature
2018-09-10,0,9,12.26284,temperature
2018-09-11,0,0,23.961645,temperature
2018-09-11,0,1,23.948439999999998,temperature
2018-09-11,0,1.6,24.0045,temperature
2018-09-11,0,2,23.703158333333334,temperature
2018-09-11,0,3,21.997875,temperature
2018-09-11,0,4,16.711771666666667,temperature
2018-09-11,0,5,12.964405,temperature
2018-09-11,0,6,12.304533333333334,temperature
2018-09-11,0,7,12.296203333333333,temperature
2018-09-11,0,8,12.276761666666667,temperature
2018-09-11,0,9,12.265096666666667,temperature
2018-09-12,0,0,24.165541666666666,temperature
2018-09-12,0,1,23.750611666666668,temperature
2018-09-12,0,1.6,23.8315,temperature
2018-09-12,0,2,23.543213333333334,temperature
2018-09-12,0,3,22.28657833333333,temperature
